5.340397357940673828e-01,9.819447994232177734e-01,6.399660801292839096e-09,0.000000000000000000e+00,5.165852904319763184e-01,9.776167869567871094e-01,-3.688428923487663269e-02,0.000000000000000000e+00,5.227180719375610352e-01,9.758496880531311035e-01,-5.559088662266731262e-02,0.000000000000000000e+00,5.442671775817871094e-01,1.004192471504211426e+00,-6.650442630052566528e-02,0.000000000000000000e+00,5.664215683937072754e-01,1.030735015869140625e+00,-7.435890287160873413e-02,0.000000000000000000e+00,5.611342191696166992e-01,8.859336376190185547e-01,-5.357615649700164795e-02,0.000000000000000000e+00,5.876124501228332520e-01,8.644714355468750000e-01,-7.955419272184371948e-02,0.000000000000000000e+00,6.119195818901062012e-01,8.485249876976013184e-01,-9.510684758424758911e-02,0.000000000000000000e+00,6.340789794921875000e-01,8.346501588821411133e-01,-1.053071245551109314e-01,0.000000000000000000e+00,5.908811688423156738e-01,8.977239131927490234e-01,-4.304531961679458618e-02,0.000000000000000000e+00,5.952123403549194336e-01,9.646137952804565430e-01,-6.747051328420639038e-02,0.000000000000000000e+00,5.708107352256774902e-01,9.914325475692749023e-01,-6.881514936685562134e-02,0.000000000000000000e+00,5.555077791213989258e-01,9.837290048599243164e-01,-6.648795306682586670e-02,0.000000000000000000e+00,6.062797307968139648e-01,9.204548001289367676e-01,-3.575602546334266663e-02,0.000000000000000000e+00,6.041300892829895020e-01,9.875519275665283203e-01,-6.202015653252601624e-02,0.000000000000000000e+00,5.782286524772644043e-01,1.008673310279846191e+00,-5.767244100570678711e-02,0.000000000000000000e+00,5.660745501518249512e-01,9.948611855506896973e-01,-4.968006536364555359e-02,0.000000000000000000e+00,6.122887134552001953e-01,9.474405050277709961e-01,-3.118325956165790558e-02,0.000000000000000000e+00,6.126232743263244629e-01,9.966402053833007812e-01,-5.085210874676704407e-02,0.000000000000000000e+00,5.933236479759216309e-01,1.015980482101440430e+00,-4.898496344685554504e-02,0.000000000000000000e+00,5.798619389533996582e-01,1.009764909744262695e+00,-4.353027790784835815e-02,0.000000000000000000e+00,4.326782608032226562e+01,6.711600494384765625e+01,4.932370185852050781e+00,3.076651954650878906e+01,1.036374282836914062e+01,6.921464443206787109e+00,1.234199523925781250e+02,4.832673263549804688e+01,7.487506103515625000e+01,1.172125854492187500e+02,5.599731445312500000e+01,8.509326934814453125e+01,1.026722564697265625e+02,5.124634552001953125e+01,6.974655151367187500e+01,3.000000000000000000e+00
5.307953357696533203e-01,9.634922146797180176e-01,-1.673295884074832429e-07,0.000000000000000000e+00,5.099896192550659180e-01,9.572369456291198730e-01,-3.411322459578514099e-02,0.000000000000000000e+00,5.010813474655151367e-01,9.446445703506469727e-01,-5.651279538869857788e-02,0.000000000000000000e+00,5.068626999855041504e-01,9.636421799659729004e-01,-7.285815477371215820e-02,0.000000000000000000e+00,5.131109952926635742e-01,9.748067855834960938e-01,-8.436333388090133667e-02,0.000000000000000000e+00,5.507158637046813965e-01,8.480491638183593750e-01,-5.161334201693534851e-02,0.000000000000000000e+00,5.585514307022094727e-01,9.018360376358032227e-01,-7.353844493627548218e-02,0.000000000000000000e+00,5.431801676750183105e-01,9.261573553085327148e-01,-8.081159740686416626e-02,0.000000000000000000e+00,5.413936972618103027e-01,9.192582368850708008e-01,-8.629649132490158081e-02,0.000000000000000000e+00,5.763943195343017578e-01,8.582676053047180176e-01,-4.433622583746910095e-02,0.000000000000000000e+00,5.707656145095825195e-01,9.525262713432312012e-01,-6.838931143283843994e-02,0.000000000000000000e+00,5.370176434516906738e-01,9.639921188354492188e-01,-6.619074940681457520e-02,0.000000000000000000e+00,5.293053984642028809e-01,9.340047240257263184e-01,-6.358997523784637451e-02,0.000000000000000000e+00,5.906218886375427246e-01,8.800704479217529297e-01,-3.980333358049392700e-02,0.000000000000000000e+00,5.828300118446350098e-01,9.714117646217346191e-01,-5.709698796272277832e-02,0.000000000000000000e+00,5.540614724159240723e-01,9.776096343994140625e-01,-4.584549739956855774e-02,0.000000000000000000e+00,5.463838577270507812e-01,9.530699849128723145e-01,-3.835956007242202759e-02,0.000000000000000000e+00,5.973635315895080566e-01,9.092261195182800293e-01,-3.930493444204330444e-02,0.000000000000000000e+00,5.857488512992858887e-01,9.820612668991088867e-01,-5.291717499494552612e-02,0.000000000000000000e+00,5.637681484222412109e-01,9.873139858245849609e-01,-5.185378342866897583e-02,0.000000000000000000e+00,5.577610731124877930e-01,9.660853743553161621e-01,-4.991846159100532532e-02,0.000000000000000000e+00,2.080386734008789062e+01,8.381175994873046875e+01,9.650062561035156250e+00,1.309921264648437500e+02,3.923684310913085938e+01,1.121083221435546875e+02,1.394882354736328125e+02,6.951368713378906250e+01,9.402269744873046875e+01,1.360720062255859375e+02,7.830659484863281250e+01,7.955190277099609375e+01,1.262683410644531250e+02,6.844549560546875000e+01,8.741602325439453125e+01,3.000000000000000000e+00
5.195168256759643555e-01,9.667203426361083984e-01,-2.444587892114213901e-07,0.000000000000000000e+00,5.004377365112304688e-01,9.553214907646179199e-01,-2.916301786899566650e-02,0.000000000000000000e+00,4.889916777610778809e-01,9.397519826889038086e-01,-4.816476255655288696e-02,0.000000000000000000e+00,4.854952096939086914e-01,9.482115507125854492e-01,-6.124411523342132568e-02,0.000000000000000000e+00,4.827742278575897217e-01,9.518850445747375488e-01,-7.046879827976226807e-02,0.000000000000000000e+00,5.319264531135559082e-01,8.343101739883422852e-01,-4.519387334585189819e-02,0.000000000000000000e+00,5.247830152511596680e-01,9.257165193557739258e-01,-6.212918460369110107e-02,0.000000000000000000e+00,5.001394748687744141e-01,9.499388933181762695e-01,-6.902565807104110718e-02,0.000000000000000000e+00,4.946461319923400879e-01,9.328815340995788574e-01,-7.529877126216888428e-02,0.000000000000000000e+00,5.533534288406372070e-01,8.541197180747985840e-01,-3.902827203273773193e-02,0.000000000000000000e+00,5.385490059852600098e-01,9.505208730697631836e-01,-5.789205804467201233e-02,0.000000000000000000e+00,5.111702680587768555e-01,9.601045846939086914e-01,-5.896447598934173584e-02,0.000000000000000000e+00,5.071321725845336914e-01,9.343408346176147461e-01,-6.023958697915077209e-02,0.000000000000000000e+00,5.653765201568603516e-01,8.813463449478149414e-01,-3.433995321393013000e-02,0.000000000000000000e+00,5.474932193756103516e-01,9.720388650894165039e-01,-4.760825261473655701e-02,0.000000000000000000e+00,5.244281291961669922e-01,9.709083437919616699e-01,-4.073563218116760254e-02,0.000000000000000000e+00,5.207651853561401367e-01,9.427819848060607910e-01,-3.701372072100639343e-02,0.000000000000000000e+00,5.713002681732177734e-01,9.099373221397399902e-01,-3.294679149985313416e-02,0.000000000000000000e+00,5.563716292381286621e-01,9.763187766075134277e-01,-4.418519139289855957e-02,0.000000000000000000e+00,5.359913706779479980e-01,9.771636128425598145e-01,-4.400776699185371399e-02,0.000000000000000000e+00,5.289021730422973633e-01,9.533290863037109375e-01,-4.315048083662986755e-02,0.000000000000000000e+00,1.705691528320312500e+01,6.874586486816406250e+01,1.117156791687011719e+01,1.507525939941406250e+02,4.026406860351562500e+01,1.105220031738281250e+02,1.496470947265625000e+02,6.209691619873046875e+01,1.002596206665039062e+02,1.476045379638671875e+02,8.442051696777343750e+01,7.812239074707031250e+01,1.363489532470703125e+02,7.524216461181640625e+01,7.580093383789062500e+01,3.000000000000000000e+00
5.088589191436767578e-01,9.744880199432373047e-01,-1.735029684368782910e-07,0.000000000000000000e+00,4.924561977386474609e-01,9.630845785140991211e-01,-1.781130954623222351e-02,0.000000000000000000e+00,4.779369533061981201e-01,9.479986429214477539e-01,-3.187671676278114319e-02,0.000000000000000000e+00,4.753695428371429443e-01,9.560908079147338867e-01,-4.361265897750854492e-02,0.000000000000000000e+00,4.758281707763671875e-01,9.618379473686218262e-01,-5.361701175570487976e-02,0.000000000000000000e+00,4.979547560214996338e-01,8.579818010330200195e-01,-3.055909648537635803e-02,0.000000000000000000e+00,4.870787560939788818e-01,8.614683151245117188e-01,-4.798658937215805054e-02,0.000000000000000000e+00,4.763545989990234375e-01,8.526157736778259277e-01,-5.905868858098983765e-02,0.000000000000000000e+00,4.698710739612579346e-01,8.456707000732421875e-01,-6.628032028675079346e-02,0.000000000000000000e+00,5.207570791244506836e-01,8.642150163650512695e-01,-2.982699312269687653e-02,0.000000000000000000e+00,4.972556829452514648e-01,9.503013491630554199e-01,-4.978269338607788086e-02,0.000000000000000000e+00,4.851636290550231934e-01,9.836099147796630859e-01,-5.393427237868309021e-02,0.000000000000000000e+00,4.826962351799011230e-01,9.936123490333557129e-01,-5.403649061918258667e-02,0.000000000000000000e+00,5.378977656364440918e-01,8.885524272918701172e-01,-3.025676868855953217e-02,0.000000000000000000e+00,5.149352550506591797e-01,9.765514135360717773e-01,-4.509061947464942932e-02,0.000000000000000000e+00,5.045508742332458496e-01,9.892858266830444336e-01,-3.832602500915527344e-02,0.000000000000000000e+00,5.042908787727355957e-01,9.821699261665344238e-01,-3.126627579331398010e-02,0.000000000000000000e+00,5.507443547248840332e-01,9.169415831565856934e-01,-3.316634520888328552e-02,0.000000000000000000e+00,5.336328744888305664e-01,9.816560745239257812e-01,-4.527318850159645081e-02,0.000000000000000000e+00,5.206413865089416504e-01,9.929025769233703613e-01,-4.123787209391593933e-02,0.000000000000000000e+00,5.182976722717285156e-01,9.856809973716735840e-01,-3.439518064260482788e-02,0.000000000000000000e+00,1.184811115264892578e+01,7.730843353271484375e+01,1.333789157867431641e+01,8.442163848876953125e+01,4.118776321411132812e+01,6.002199649810791016e+00,1.509089355468750000e+02,7.508546352386474609e+00,8.622550010681152344e+00,1.520036621093750000e+02,3.976095581054687500e+01,1.030260925292968750e+02,1.391302795410156250e+02,4.135545349121093750e+01,9.737479400634765625e+01,3.000000000000000000e+00
4.958711266517639160e-01,9.359837174415588379e-01,-2.289490765861046384e-07,0.000000000000000000e+00,4.745173454284667969e-01,9.327559471130371094e-01,-1.741578802466392517e-02,0.000000000000000000e+00,4.628450274467468262e-01,9.357863068580627441e-01,-3.093530610203742981e-02,0.000000000000000000e+00,4.679972529411315918e-01,9.621992111206054688e-01,-4.174488410353660583e-02,0.000000000000000000e+00,4.778156280517578125e-01,9.884142875671386719e-01,-5.122857168316841125e-02,0.000000000000000000e+00,4.795114099979400635e-01,8.739848136901855469e-01,-3.280996903777122498e-02,0.000000000000000000e+00,4.728836715221405029e-01,9.478828907012939453e-01,-4.994187131524085999e-02,0.000000000000000000e+00,4.718734025955200195e-01,1.001169562339782715e+00,-6.008268147706985474e-02,0.000000000000000000e+00,4.734186828136444092e-01,1.040170669555664062e+00,-6.487494707107543945e-02,0.000000000000000000e+00,5.055595040321350098e-01,8.851475119590759277e-01,-3.212344273924827576e-02,0.000000000000000000e+00,4.968666732311248779e-01,9.813050627708435059e-01,-4.993582889437675476e-02,0.000000000000000000e+00,4.914322197437286377e-01,1.030617594718933105e+00,-5.488429591059684753e-02,0.000000000000000000e+00,4.874601066112518311e-01,1.057467341423034668e+00,-5.547173693776130676e-02,0.000000000000000000e+00,5.255412459373474121e-01,9.068601131439208984e-01,-3.169766068458557129e-02,0.000000000000000000e+00,5.129048228263854980e-01,9.990451335906982422e-01,-4.520523548126220703e-02,0.000000000000000000e+00,5.059686303138732910e-01,1.033047437667846680e+00,-4.064744338393211365e-02,0.000000000000000000e+00,5.005362033843994141e-01,1.042951226234436035e+00,-3.464037552475929260e-02,0.000000000000000000e+00,5.389297604560852051e-01,9.319378733634948730e-01,-3.309251368045806885e-02,0.000000000000000000e+00,5.279870629310607910e-01,1.002547502517700195e+00,-4.229982569813728333e-02,0.000000000000000000e+00,5.203459262847900391e-01,1.028513669967651367e+00,-3.632729873061180115e-02,0.000000000000000000e+00,5.150507688522338867e-01,1.036528706550598145e+00,-2.862997353076934814e-02,0.000000000000000000e+00,1.910925674438476562e+01,7.157644653320312500e+01,9.449399948120117188e+00,1.354869537353515625e+02,4.537170886993408203e+00,5.022152900695800781e+00,1.373767395019531250e+02,4.884984970092773438e+00,4.935668945312500000e+00,1.223677444458007812e+02,1.617407226562500000e+01,2.619205665588378906e+01,9.661819458007812500e+01,2.117488479614257812e+01,3.031314277648925781e+01,3.000000000000000000e+00
4.992129802703857422e-01,9.083712100982666016e-01,-2.155628777700258070e-07,0.000000000000000000e+00,4.687913954257965088e-01,9.164099097251892090e-01,-2.333375811576843262e-02,0.000000000000000000e+00,4.491005241870880127e-01,9.376069307327270508e-01,-4.289966449141502380e-02,0.000000000000000000e+00,4.511874914169311523e-01,9.723809361457824707e-01,-5.843012407422065735e-02,0.000000000000000000e+00,4.550817012786865234e-01,1.001744151115417480e+00,-7.350898534059524536e-02,0.000000000000000000e+00,4.788210988044738770e-01,8.881769776344299316e-01,-4.972449690103530884e-02,0.000000000000000000e+00,4.808201193809509277e-01,9.841678142547607422e-01,-6.505834311246871948e-02,0.000000000000000000e+00,4.673884510993957520e-01,1.013066291809082031e+00,-7.375476509332656860e-02,0.000000000000000000e+00,4.596859216690063477e-01,1.019580483436584473e+00,-8.115281164646148682e-02,0.000000000000000000e+00,5.077187418937683105e-01,9.010710120201110840e-01,-4.732176288962364197e-02,0.000000000000000000e+00,4.971838891506195068e-01,1.009736418724060059e+00,-6.418310850858688354e-02,0.000000000000000000e+00,4.839352071285247803e-01,1.036405801773071289e+00,-6.836412101984024048e-02,0.000000000000000000e+00,4.796798825263977051e-01,1.037995219230651855e+00,-7.208544015884399414e-02,0.000000000000000000e+00,5.290334224700927734e-01,9.211831688880920410e-01,-4.451994225382804871e-02,0.000000000000000000e+00,5.147027969360351562e-01,1.018197655677795410e+00,-5.929598957300186157e-02,0.000000000000000000e+00,5.047040581703186035e-01,1.035393834114074707e+00,-5.580360814929008484e-02,0.000000000000000000e+00,5.007863044738769531e-01,1.032473087310791016e+00,-5.264595523476600647e-02,0.000000000000000000e+00,5.446737408638000488e-01,9.444665312767028809e-01,-4.384987428784370422e-02,0.000000000000000000e+00,5.301638841629028320e-01,1.013883829116821289e+00,-5.733409151434898376e-02,0.000000000000000000e+00,5.214995145797729492e-01,1.027346134185791016e+00,-5.583947524428367615e-02,0.000000000000000000e+00,5.170959830284118652e-01,1.024970054626464844e+00,-5.293570086359977722e-02,0.000000000000000000e+00,2.635654449462890625e+01,4.136013793945312500e+01,4.746994972229003906e+00,1.025901947021484375e+02,2.625053024291992188e+01,3.050224113464355469e+01,9.090637207031250000e+01,2.066877937316894531e+01,4.965151977539062500e+01,7.435579681396484375e+01,2.851448249816894531e+01,9.001236724853515625e+01,6.234761047363281250e+01,2.635457038879394531e+01,8.351486206054687500e+01,3.000000000000000000e+00
4.936771690845489502e-01,9.160634875297546387e-01,1.477347240097515169e-07,0.000000000000000000e+00,4.652723670005798340e-01,9.242914319038391113e-01,-4.163927957415580750e-02,0.000000000000000000e+00,4.522579908370971680e-01,9.378640055656433105e-01,-6.795866042375564575e-02,0.000000000000000000e+00,4.575753808021545410e-01,9.755138754844665527e-01,-8.499053120613098145e-02,0.000000000000000000e+00,4.691645205020904541e-01,1.005669474601745605e+00,-9.888485819101333618e-02,0.000000000000000000e+00,4.995288848876953125e-01,8.889848589897155762e-01,-7.841322571039199829e-02,0.000000000000000000e+00,5.143855810165405273e-01,9.898018240928649902e-01,-1.021367982029914856e-01,0.000000000000000000e+00,5.209637880325317383e-01,1.045338630676269531e+00,-1.100690737366676331e-01,0.000000000000000000e+00,5.222940444946289062e-01,1.079510569572448730e+00,-1.153418570756912231e-01,0.000000000000000000e+00,5.352354049682617188e-01,8.950774073600769043e-01,-6.566629558801651001e-02,0.000000000000000000e+00,5.277326703071594238e-01,1.007674217224121094e+00,-8.643333613872528076e-02,0.000000000000000000e+00,5.147687196731567383e-01,1.037068963050842285e+00,-8.645342290401458740e-02,0.000000000000000000e+00,5.061625242233276367e-01,1.041479825973510742e+00,-8.819019049406051636e-02,0.000000000000000000e+00,5.563262104988098145e-01,9.120041131973266602e-01,-5.408488586544990540e-02,0.000000000000000000e+00,5.415052771568298340e-01,1.014266490936279297e+00,-7.016251236200332642e-02,0.000000000000000000e+00,5.255430936813354492e-01,1.033628702163696289e+00,-6.334558129310607910e-02,0.000000000000000000e+00,5.150235295295715332e-01,1.034495949745178223e+00,-5.993007868528366089e-02,0.000000000000000000e+00,5.658115744590759277e-01,9.331440925598144531e-01,-4.632206261157989502e-02,0.000000000000000000e+00,5.522268414497375488e-01,1.003233551979064941e+00,-6.232394650578498840e-02,0.000000000000000000e+00,5.381574630737304688e-01,1.019253611564636230e+00,-6.391855329275131226e-02,0.000000000000000000e+00,5.295373797416687012e-01,1.019060492515563965e+00,-6.416236609220504761e-02,0.000000000000000000e+00,1.730063819885253906e+01,4.866600036621093750e+01,1.191500282287597656e+01,9.516143798828125000e+01,5.280256748199462891e+00,4.530158042907714844e+00,9.816062164306640625e+01,2.242726707458496094e+01,4.015381622314453125e+01,9.313614654541015625e+01,3.920873260498046875e+01,4.386399459838867188e+01,8.138069152832031250e+01,3.109942245483398438e+01,4.998806762695312500e+01,3.000000000000000000e+00
4.931569099426269531e-01,8.784181475639343262e-01,2.196543391619343311e-07,0.000000000000000000e+00,4.725722372531890869e-01,9.092164635658264160e-01,-4.436876997351646423e-02,0.000000000000000000e+00,4.737800359725952148e-01,9.451559185981750488e-01,-6.845804303884506226e-02,0.000000000000000000e+00,4.885699450969696045e-01,9.882139563560485840e-01,-8.092376589775085449e-02,0.000000000000000000e+00,5.077400803565979004e-01,1.024598240852355957e+00,-9.042418003082275391e-02,0.000000000000000000e+00,5.238867402076721191e-01,8.658410310745239258e-01,-7.855606079101562500e-02,0.000000000000000000e+00,5.533709526062011719e-01,9.313589334487915039e-01,-1.045426800847053528e-01,0.000000000000000000e+00,5.754132866859436035e-01,9.717592597007751465e-01,-1.161676198244094849e-01,0.000000000000000000e+00,5.935463905334472656e-01,9.961502552032470703e-01,-1.226077750325202942e-01,0.000000000000000000e+00,5.563515424728393555e-01,8.643847107887268066e-01,-5.949343368411064148e-02,0.000000000000000000e+00,5.541547536849975586e-01,9.783228635787963867e-01,-8.227393776178359985e-02,0.000000000000000000e+00,5.265409946441650391e-01,9.835787415504455566e-01,-7.821521162986755371e-02,0.000000000000000000e+00,5.106388926506042480e-01,9.556854367256164551e-01,-7.344880700111389160e-02,0.000000000000000000e+00,5.744105577468872070e-01,8.753647804260253906e-01,-4.206014052033424377e-02,0.000000000000000000e+00,5.617391467094421387e-01,9.727528691291809082e-01,-6.527674198150634766e-02,0.000000000000000000e+00,5.335151553153991699e-01,9.721689820289611816e-01,-5.874551832675933838e-02,0.000000000000000000e+00,5.207445025444030762e-01,9.461680650711059570e-01,-5.074926838278770447e-02,0.000000000000000000e+00,5.814411044120788574e-01,8.928733468055725098e-01,-2.705978602170944214e-02,0.000000000000000000e+00,5.695995092391967773e-01,9.585656523704528809e-01,-4.440913721919059753e-02,0.000000000000000000e+00,5.487106442451477051e-01,9.609916210174560547e-01,-4.309680312871932983e-02,0.000000000000000000e+00,5.377776026725769043e-01,9.431511163711547852e-01,-3.871759772300720215e-02,0.000000000000000000e+00,3.071392059326171875e+01,2.405575370788574219e+01,8.862460136413574219e+00,7.098097229003906250e+01,7.083517074584960938e+00,8.110682487487792969e+00,9.214524841308593750e+01,8.010742187500000000e+01,7.022773742675781250e+01,9.217405700683593750e+01,8.707641601562500000e+01,6.057066726684570312e+01,8.667699432373046875e+01,7.467955017089843750e+01,6.493157196044921875e+01,3.000000000000000000e+00
5.071954727172851562e-01,8.406422734260559082e-01,3.385405591416201787e-07,0.000000000000000000e+00,4.888034760951995850e-01,8.662124276161193848e-01,-5.565804615616798401e-02,0.000000000000000000e+00,4.923957586288452148e-01,9.028173089027404785e-01,-8.472362160682678223e-02,0.000000000000000000e+00,5.096198916435241699e-01,9.451219439506530762e-01,-9.993755817413330078e-02,0.000000000000000000e+00,5.280902385711669922e-01,9.904320240020751953e-01,-1.108527258038520813e-01,0.000000000000000000e+00,5.321264863014221191e-01,8.219949603080749512e-01,-8.914475142955780029e-02,0.000000000000000000e+00,5.681748390197753906e-01,8.501729369163513184e-01,-1.208418384194374084e-01,0.000000000000000000e+00,5.978906154632568359e-01,8.694206476211547852e-01,-1.360983848571777344e-01,0.000000000000000000e+00,6.225161552429199219e-01,8.780792951583862305e-01,-1.445426642894744873e-01,0.000000000000000000e+00,5.605632662773132324e-01,8.301669955253601074e-01,-6.589452177286148071e-02,0.000000000000000000e+00,5.699674487113952637e-01,9.086635708808898926e-01,-9.505784511566162109e-02,0.000000000000000000e+00,5.435047745704650879e-01,9.228005409240722656e-01,-9.124032407999038696e-02,0.000000000000000000e+00,5.275404453277587891e-01,9.051346778869628906e-01,-8.430471271276473999e-02,0.000000000000000000e+00,5.774284601211547852e-01,8.460472822189331055e-01,-4.567747563123703003e-02,0.000000000000000000e+00,5.747148990631103516e-01,9.142282009124755859e-01,-7.234502583742141724e-02,0.000000000000000000e+00,5.494409203529357910e-01,9.240463376045227051e-01,-6.279416382312774658e-02,0.000000000000000000e+00,5.394837856292724609e-01,9.064084291458129883e-01,-5.089042335748672485e-02,0.000000000000000000e+00,5.849128365516662598e-01,8.638176918029785156e-01,-2.927384898066520691e-02,0.000000000000000000e+00,5.868735909461975098e-01,9.111618995666503906e-01,-4.669826477766036987e-02,0.000000000000000000e+00,5.712066292762756348e-01,9.177355170249938965e-01,-4.327876493334770203e-02,0.000000000000000000e+00,5.651648044586181641e-01,9.044405221939086914e-01,-3.708593547344207764e-02,0.000000000000000000e+00,3.392528915405273438e+01,2.456608200073242188e+01,5.846448898315429688e+00,5.250869750976562500e+01,1.223095893859863281e+01,1.377734184265136719e+01,7.714896392822265625e+01,7.289661407470703125e+01,7.459902954101562500e+01,7.688072204589843750e+01,7.673347473144531250e+01,7.346794128417968750e+01,6.615618133544921875e+01,7.537532806396484375e+01,8.406253051757812500e+01,3.000000000000000000e+00
5.189101696014404297e-01,8.223991990089416504e-01,3.979235145834536524e-07,0.000000000000000000e+00,4.981604218482971191e-01,8.299662470817565918e-01,-5.957901850342750549e-02,0.000000000000000000e+00,4.997529685497283936e-01,8.428050875663757324e-01,-9.409905970096588135e-02,0.000000000000000000e+00,5.165795087814331055e-01,8.825523853302001953e-01,-1.151495799422264099e-01,0.000000000000000000e+00,5.360231399536132812e-01,9.232783317565917969e-01,-1.321647167205810547e-01,0.000000000000000000e+00,5.493865609169006348e-01,7.739813923835754395e-01,-9.965914487838745117e-02,0.000000000000000000e+00,5.863970518112182617e-01,7.691152095794677734e-01,-1.410665959119796753e-01,0.000000000000000000e+00,6.122424006462097168e-01,7.706587314605712891e-01,-1.622056961059570312e-01,0.000000000000000000e+00,6.364911794662475586e-01,7.679402828216552734e-01,-1.746838837862014771e-01,0.000000000000000000e+00,5.730211734771728516e-01,7.928127646446228027e-01,-8.032430708408355713e-02,0.000000000000000000e+00,5.843102931976318359e-01,8.499740958213806152e-01,-1.194732934236526489e-01,0.000000000000000000e+00,5.529745221138000488e-01,8.656060099601745605e-01,-1.183179765939712524e-01,0.000000000000000000e+00,5.437952280044555664e-01,8.504431843757629395e-01,-1.123840436339378357e-01,0.000000000000000000e+00,5.847238302230834961e-01,8.176661729812622070e-01,-6.488829851150512695e-02,0.000000000000000000e+00,5.836138129234313965e-01,8.727295994758605957e-01,-9.986576437950134277e-02,0.000000000000000000e+00,5.496186614036560059e-01,8.781450390815734863e-01,-8.720797300338745117e-02,0.000000000000000000e+00,5.412268042564392090e-01,8.541017770767211914e-01,-7.313553988933563232e-02,0.000000000000000000e+00,5.886807441711425781e-01,8.415003418922424316e-01,-5.381530523300170898e-02,0.000000000000000000e+00,5.816706418991088867e-01,8.854176402091979980e-01,-7.768535614013671875e-02,0.000000000000000000e+00,5.576580762863159180e-01,8.882104754447937012e-01,-7.173711061477661133e-02,0.000000000000000000e+00,5.481827855110168457e-01,8.686783313751220703e-01,-6.351974606513977051e-02,0.000000000000000000e+00,2.512573432922363281e+01,4.444943618774414062e+01,5.840739727020263672e+00,3.101999855041503906e+01,1.175446796417236328e+01,1.464204883575439453e+01,7.311868286132812500e+01,7.839980316162109375e+01,8.496553039550781250e+01,7.129837036132812500e+01,9.255828094482421875e+01,7.180561828613281250e+01,6.895278930664062500e+01,8.319011688232421875e+01,6.742385864257812500e+01,3.000000000000000000e+00
